title,sub_title,author,date,section,text,url
VÍDEO – Protesto contra o golpe de 64 em Niterói tem “Caminhando e Cantando”,,Pedro Zambarda de Araujo,31/03/2019 19:53:41,brasil,,https://www.diariodocentrodomundo.com.br/video-protesto-contra-o-golpe-de-64-em-niteroi-tem-caminhando-e-cantando/
DCM Café da Manhã: Presidência da República afrontou a Constituição,,Joaquim de Carvalho,01/04/2019 08:57:44,brasil,,https://www.diariodocentrodomundo.com.br/dcm-cafe-da-manha-presidencia-da-republica-afrontou-a-constituicao/
Exclusivo: MP quer prisão de youtuber bolsonarista Nando Moura por difamação contra estudante negra,,Diario do Centro do Mundo,01/04/2019 13:13:22,brasil,"O Ministério Público do Estado de São Paulo requereu junto à Justiça, em processo penal que corre na Vara do Juizado Especial de Embu das Artes (SP), que o youtuber Nando Moura seja condenado por injúria e difamação de uma estudante do interior de São Paulo, a quem chamou de “vagabunda” por três vezes em vídeo publicado na internet e visto por mais de 100 mil pessoas. A pena requerida pela promotoria paulista é de dois anos de detenção. O episódio ocorreu no final de 2015, mas o processo número 1013015-97.2016.8.26.0506 estava parado até janeiro deste ano. Isso porque os advogados da estudante ofendida pelo youtuber levaram quase dois anos até conseguir entregar a citação para o réu, conhecido defensor dos ideais de direita e do governo de Jair Bolsonaro. Durante este tempo, oficiais de Justiça buscaram Moura nos endereços constantes em suas contas de telefone celular e outros serviços, e também na casa de sua mãe (que disse que o filho tinha se mudado dali, mas que ela não sabia para onde), sem nunca encontrá-lo. Foi só quando Moura passou a ser parte de outra ação judicial, ali informando seu endereço de fato, já neste ano, que a Justiça citou o réu e deu andamento ao processo. A queixa crime contra o youtuber se deu em virtude de um vídeo a respeito de um episódio de racismo que tinha ocorrido na Faculdade de Direito da USP em Ribeirão Preto. Nele, Nando Moura se referia a uma estudante negra que havia tomado parte em protestos contra a manifestação racista. Suas palavras que ensejaram o processo penal foram: “É isso que você quer, não é, sua vagabunda? Se fazer de coitada para conseguir mamar nas tetas do governo. É ou não é? É claro que é!” No mesmo vídeo, Moura chama a vítima de vagabunda mais duas vezes. Por determinação judicial, o material foi excluído do Youtube, mas segue anexado aos autos processuais. O DCM não vai declinar o nome da estudante. Foi ela quem instaurou a queixa crime contra Nando Moura, por injúria e difamação. No dia 29 de janeiro deste ano, o Ministério Público protocolou petição ao juizado que cuida do caso, requerendo a condenação do réu pelos crimes de que é acusado, com pena de dois anos de detenção, conforme despachou a promotora Juliana L. B. Magalhães: “O agente, por três vezes, injuriou a vítima, chamando-a de “vagabunda”. (…) Ademais, o agente, neste mesmo vídeo, em outro momento, aduz que a vítima quer “mamar nas tetas do governo”. Entendo que essa afirmação é difamatória. (…) Entendo que houve concurso material, chegando a pena máxima a 02 anos.” Em outubro de 2015, foram encontradas, nas paredes de um banheiro da Faculdade de Direito da USP – campus de Ribeirão Preto, as seguintes pichações: “Aqui é faculdade de gente inteligente (e branca). Cotas pra preto? Macacos cotistas fora da FDRP!” Após a repercussão gerada pelo fato, a administração da Faculdade de Direito criou uma comissão sindicante para descobrir o autor das ofensas e repudiou veementemente seu conteúdo. Além disso, uma entidade chamada Coletivo Nergro, formada por alunos negros da instituição – elaborou uma intervenção que envolvia a leitura de um texto de repúdio ao ocorrido. A vítima de Nando Moura foi a estudante escolhida para ler a mensagem em todas as salas de aula da faculdade, com autorização da diretoria. Na intervenção, a estudante, além de repudiar especificamente as pichações, protestava contra as circunstâncias históricas do Brasil que contribuem para o “racismo estrutural” existente no país. Em uma das salas, o discurso lido pela estudante foi gravado por um dos alunos, e logo depois publicado e replicado nas redes sociais. Foi o conteúdo deste material que incitou a ira de Nando Moura. Em vídeo divulgado pelo youtuber, a estudante, chamada de vagabunda por três vezes, é acusada de fazer-se de vítima de uma situação que já não existiria mais. Nando Moura disse que a escravidão acabou há mais de um século e que, por isso, hoje em dia, todos são iguais, não importando a cor da pele, e que tudo o que ela estava querendo era obter cotas raciais no sistema público de ensino para, assim, “mamar nas tetas do governo”. Em novembro do ano passado, o então candidato a presidente eleito da República postou a mensagem abaixo, recomendando o canal de Nando Moura como “excelente opção de informação no Youtube”. De acordo com a Defesa de Nando Moura, nenhum crime ocorreu, pois suas palavras devem ser vistas como “exercício claro e inalienável de seu direito de expressão”. Além disso, afirma a Defesa, o fato de a estudante ofendida participar de um coletivo de combate ao racismo a torna sujeita a este tipo de crítica: “Há de se ressaltar que a Querelante, (SIC) colocou-se em posição pública de destaque, qual seja, representante de organização política formada por alunos negros da Faculdade de Direito da USP de Ribeirão Preto, denominada ‘Coletivo Negro’. Nessa condição, evidentemente, a Querelante está naturalmente mais sujeita à crítica, ampliando-se sobremaneira o direito à liberdade de expressão.” A Justiça deverá proferir sentença em primeira instância sobre o caso nas próximas semanas ou meses. Como se observa no vídeo abaixo, esta não é a primeira pessoa a quem Nando Moura ataca em seu canal de Youtube.",https://www.diariodocentrodomundo.com.br/exclusivo-mp-quer-prisao-de-youtuber-bolsonarista-nando-moura-por-difamacao-contra-estudante-negra/
"DCM ao Meio Dia discute Alberto Fraga, condenado por corrupção, cotado para o governo Bolsonaro",,Pedro Zambarda de Araujo,31/10/2018 12:10:05,especiais-dcm,,https://www.diariodocentrodomundo.com.br/dcm-ao-meio-dia-discute-alberto-fraga-condenado-por-corrupcao-cotado-para-o-governo-bolsonaro/
VÍDEO – Manifestantes botam fogo em boneco de Ustra no protesto contra o golpe de 64: “Assassino!”,,Pedro Zambarda de Araujo,31/03/2019 23:33:27,brasil,,https://www.diariodocentrodomundo.com.br/video-manifestantes-botam-fogo-em-boneco-de-ustra-no-protesto-contra-o-golpe-de-64-assassino/
Os camponeses torturados pela ditadura no Brasil merecem respeito e indenização. Por Ana Maria Oliveira,,Diario do Centro do Mundo,01/04/2019 18:41:15,brasil,"Fui designada Conselheira da Comissão de Anistia do Ministério da Justiça do Brasil após a edição da Lei 9.504 de 2002, quando Dr. Marcelo Lavenère exercia a presidência. Trabalho pro bono, de relevantes serviços prestados ao povo brasileiro ao país, e a democracia, dedicado à memória, verdade e justiça, o tripé da Justiça de Transição. Dar voz aos que lutaram pelas liberdades, conceder reparação pelas violações sofridas e pedir desculpas em nome do Estado Democrático de Direito pelo arbítrio cometido pelo estado de exceção, tudo isso foi, sem duvida, um dos melhores trabalhos da minha vida. O golpe civil-militar de 1o. de abril de 1964 produziu, em 21 anos, violações transgeracionais e, depois de 55 anos, as atitudes do atual governo continuam produzindo graves violações aos direitos humanos, com a falta de respeito às vitimas, especialmente os camponeses, sobre os quais me debrucei com maior atenção. Falo dos camponeses do Araguaia, sul do Pará, meu Estado. E do Grupo dos Onze, nos Estado do Paraná, Santa Catarina e Rio Grande do Sul. A Guerrilha do Araguaia é de todos conhecida, pela produção de vasto material que incluem livros, filmes, reportagens que podem ser vistos numa busca nos sítios da internet.  Pouco conhecida é a ditadura na vida dos camponeses. Os relatos são dramáticos. Acusados de proteger os guerrilheiros, paulistas, povo da mata, como eram conhecidos os militantes do PCdoB, os camponeses, pobres e analfabetos, nem sequer sabiam o que estava acontecendo no país, sem comunicação, pois não tinham rádio. Foram presos em buracos na base da Bacaba em Marabá, torturados com diversos métodos, inclusive ficando horas de pé na lata de leite moça, compelidos a guiar na mata os militares. O mais perverso foi a expulsão das terras que ocupavam, a violência contra as mulheres e o sequestro e adoções ilegais de crianças, este último investigado pelo jornalista Eduardo Reina.  As famílias foram expulsas da terra sem direito a colher o que plantavam e sem poder levar seus pertences e não puderam mais retornar. Após o encerramento das ações dos militares na região, as terras foram VENDIDAS para fazendeiros. Obrigados a viver na periferia das cidades da região, foram submetidos à discriminação de toda ordem, acusados de ajudar terroristas. Imaginem-se os efeitos discriminatórios em cidades pequenas do interior do Brasil.  Sem registro das ações dos militares ou da falta de abertura dos arquivos da repressão, são poucos os camponeses que conseguiram anistia por falta de provas da perseguição e do largo espaço de tempo passado. Os que conseguiram tiveram seus processos contestados em juízo por um advogado da família do atual presidente do Brasil, inclusive recém-nomeado Conselheiro da Comissão de Anistia. A violência contra as mulheres é um tema invisibilizado. Seja pela vergonha que as mulheres violadas carregavam, às vezes como culpa, já que muitas delas eram casadas, seja pela banalização e do machismo repressor e violento que considerava e ainda banaliza a violência. As mulheres foram multiplamente violentadas. Perderam suas casas, suas terras, seus filhos e foram sexualmente violentadas, inclusive podem ter gerado filhos, fruto dessa criminosa violação. O sequestro e adoções ilegais, denunciados por Eduardo Reina no livro Cativeiro Sem Fim, revelam outra face perversa da ditadura contra mulheres e crianças no Araguaia. Conheci Reina numa viagem que fiz a Marabá. Na ocasião, a Comissão da Verdade do Estado do Pará, em caravana, ouvia os camponeses e seus descendentes. Revelou, na ocasião, que estava investigando, com fortes evidências, que crianças foram sequestradas na região. Crianças a quem foi negado sua história de vida, os traumas que carregam quando descobriram que seus pais, os de criação, são torturadores, e seus verdadeiros pais foram os que lutaram pelas liberdades. É certo afirmar, por ter ouvido de vários filhos dos perseguidos, que as crianças sofreram graves violações de direitos humanos. Vivendo na clandestinidade, sem nome dos pais na certidão de nascimento, tachados de filho de comunista, excluídos da família, da escola e dos amigos. O Grupo dos Onze, ditos como amigos do então governador Leonel Brizola, como ficaram conhecidos, a maioria camponeses do interior do sul do Brasil. Com pouca organização capaz de fazer face ao regime, a maioria sem a consciência do momento politico, sem armas, muitos alegavam, inclusive, que não sabiam o que era comunismo, porém sofreram implacável perseguição. Presos, torturados e socialmente discriminados, já que viviam em municípios pequenos, muitos saíram clandestinos do país rumo à Argentina e Uruguai. Perderam suas terras, comércios, inclusive suas famílias, que não puderam acompanhá-los.  Os ditadores prendiam, sequestravam indiscriminadamente os homens, sem registro. Semelhantes aos camponeses do Araguaia, os processos de anistia não têm provas suficientes para a concessão. Porém, a luta deve ser que a prova seja o ônus do Estado violador, que criou um inimigo, atacando-o com violência brutal, o homem do campo. É uma falácia o discurso dos que defendem o arbítrio, dizer que o golpe foi pedido pela sociedade contra o avanço do comunismo e que somente os comunistas foram perseguidos. Os camponeses, assim como os índios, sofreram violação de direitos humanos básicos e fundamentais. .x.x.x.x. Ana Maria Oliveira é advogada e ex-conselheira da Comissão de Anistia.",https://www.diariodocentrodomundo.com.br/os-camponeses-torturados-pela-ditadura-no-brasil-merecem-respeito-e-indenizacao-por-ana-maria-oliveira/
É dever de todas as pessoas esclarecidas resistir ao obscurantismo. Por Afrânio Silva Jardim,,Diario do Centro do Mundo,02/04/2019 07:08:50,brasil,"Eu acabo tendo de admitir ser impossível convencer: As pessoas irracionais a adotarem um pensamento lógico; O ignorante a desejar o conhecimento; O religioso a ter uma consciência crítica; O “crente fanático” a aceitar as verdades reveladas pela ciência; O inculto a ter o hábito da leitura; O idiota a usar o celular para aprimorar seus conhecimentos; O analfabeto político a saber o que é social democracia, socialismo, comunismo; O jovem de que ele pode ser rebelde e contestar os velhos valores das gerações passadas; Os liberais de que o livre mercado não distribui, mas leva à concentração da renda; Os egoístas de que os outros devem ter os mesmos direitos e regalias que eles; O pobre ingênuo de que a sociedade é dividida em classes e de que elas têm interesses antagônicos; O explorado de que ele precisa tomar consciência do processo de exploração a que está submetido; O defensor da liberdade na sociedade capitalista de que esta liberdade é mais abstrata do que real, na medida em que só as classes mais favorecidas dela podem efetivamente usufruir; O alienado de que não há pais sem governo e de que não há governo sem política, sendo a sua alienação muito boa para a manutenção de governos déspotas; O consumista de que ele é um instrumento que enriquece os empresários e empobrece o seu espírito; O individualista de que os outros também têm direito à felicidade; O velho de que sua vida valeu a pena; O conservador de que nada é perene e de que, em sociedade, tudo está em movimento e as transformações são inevitáveis; Ao ingênuo de que a grande mídia não é imparcial e defende os interesses da classe empresarial; Ao pessimista de que a justiça social algum dia será alcançada, sendo vários os caminhos para lá chegar. Entretanto, confesso: não vou desistir jamais. Este texto é a prova disso…",https://www.diariodocentrodomundo.com.br/e-dever-de-todas-as-pessoas-esclarecidas-resistir-ao-obscurantismo-por-afranio-silva-jardim/
"DCM Café da Manhã: Brasil deve liberdade plena a Lula, não prisão domiciliar",,Joaquim de Carvalho,03/04/2019 08:23:25,brasil,,https://www.diariodocentrodomundo.com.br/dcm-cafe-da-manha-brasil-deve-liberdade-plena-a-lula-nao-prisao-domiciliar/
Membro do Hamas detona Bolsonaro e postagem de Flávio: “extremistas” com “políticas perigosas”,,Kiko Nogueira,05/04/2019 07:11:51,mundo,"Os Bolsonaros conseguiram. Basem Naim é chefe do Conselho de Relações Internacionais de Gaza, ex-ministro da Saúde da Palestina e membro do Hamas. Numa série de tuítes, Naim detonou Jair Bolsonaro e o filho Flávio por causa do apoio cego a Israel explicitado na desastrosa visita. Usou a postagem estúpida de Flávio nas redes sociais. “Quero que vocês se EXPLODAM!!!”, escreveu o Zero 1 sobre o Hamas. Apagou a provocação em seguida. Diz Basem Naim: 2️⃣ but also in clear contradiction 2 international law, which guarantees the right of people under occupation to resist, with all available tools, including armed resistance, what   is only doing. We r struggling 4 our right of Freedom & independence,like all people on earth — Dr. Basem Naim (@basemn63)  4️⃣ but also the relations 2 more than 400 million Arabs, & 1,7 billion Muslims around the world. By his policies he is only destabilizing the region. We hope that the courageous people of   can stop these dangerous policies.    — Dr. Basem Naim (@basemn63)   ",https://www.diariodocentrodomundo.com.br/membro-do-hamas-detona-bolsonaro-e-postagem-de-flavio-extremistas-com-politicas-perigosas/
WikiLeaks diz que Assange será expulso de embaixada. Acompanhe ao vivo,,Larissa Bernardes,05/04/2019 10:41:50,mundo,"LIVE: Outside the Ecuadorian Embassy in London after reports that Julian Assange will be expelled (Part 3). Posted by   on Friday, April 5, 2019",https://www.diariodocentrodomundo.com.br/wikileaks-diz-que-assange-sera-expulso-de-embaixada-acompanhe-ao-vivo/
Advogado que entregou à Justiça lista com suposta propina a Gilmar Mendes é absolvido. Por Joaquim de Carvalho,,Joaquim de Carvalho,02/04/2019 14:03:09,brasil,"  Em 2014, quando defendia o lobista que denunciou o mensalão mineiro e a Lista de Furnas, o advogado Dino Miraglia comeu o pão que o diabo amaçou. Em uma manhã, a Polícia de Minas Gerais invadiu o seu apartamento, numa operação que contou com helicóptero e homens descendo por cordas.  Os policiais reviraram seus pertences e os de sua família, inclusive peças de roupas íntimas de sua esposa. O mandado judicial autorizava a coleta de provas que o incriminassem, numa acusação sobre formação de quadrilha. Segundo a polícia e o Ministério Público, ele participava de um grupo que levantava informações para extorquir dinheiro de autoridades.  Na época, a imprensa local deu destaque à acusação e nem a OAB se levantou para defendê-lo, mesmo diante da violação de seu escritório, que funcionava em seu apartamento. Cinco anos depois, o advogado que começou sua carreira no escritório do famoso criminalista Pedro Aleixo começa a juntar os cacos do que sobrou em trajetória. Ele acaba de ser absolvido da acusação de caluniar o ministro do STF, Gilmar Mendes. A absolvição, além de abrir a oportunidade de um resgate pessoal, pode ser também o ponto de partida para esclarecer a história rumorosa da lista do Marcos Valério, o publicitário do caso do mensalão. O nome de Gilmar Mendes faz parte da lista a que o advogado teve acesso, como patrono de um dos processos do lobista Nílton Monteiro, o delator da Lista de Furnas e do Mensalão Mineiro.  O documento era explosivo, por relacionar autoridades que, na época do governo de Fernando Henrique Cardoso e de Eduardo Azeredo em Minas Gerais, receberam recursos de Valério. O nome de Gilmar, que era subchefe para assuntos jurídicos da Casa Civil, aparece ao lado da cifra R$ 185 mil (que corresponde hoje a R$ 863 mil). “Gilmar Ferreira Mendes/AGU (via Gov. Eduardo Azeredo/ Pimenta da Veiga) – R$ 185.000,00” – é como aparece na lista. Em julho de 2012, uma cópia da lista foi parar nas mãos do repórter Leandro Fortes, da Carta Capital, que publicou uma série de reportagens.  Acionado por Gilmar Mendes, o Ministério Público Federal processou o repórter e o diretor da revista, Mino Carta. Também foi processado Nílton Monteiro. O Ministério Público Federal dizia que a lista era falsa, com base em uma perícia feita na cópia publicada na revista.  Também argumentava que havia nela um erro grosseiro. O nome de Gilmar aparecia associado à AGU (Advocacia Geral da União), órgão que Gilmar Mendes só viria a ocupar mais tarde. A defesa dos acusados argumentou que Gilmar Mendes, na função que ocupava no Palácio do Planalto, tinha o contato direto com a AGU, sendo esta uma razão possível para a associação de seu nome ao órgão que viria a ocupar. Mas Dino Miraglia foi além de buscar argumentos. Ele entregou a lista original para o gabinete do então presidente do STF, Joaquim Barbosa, para que houvesse investigação e uma perícia adequada – em cima do documento original. Ocorre que, alguns anos depois, quando Dino Miraglia já estava com a credibilidade abalada em razão da operação midiática de invasão de seu apartamento, ele soube que a lista entregue ao gabinete de Joaquim Barbosa no STF simplesmente desapareceu. Na mesma época, quando Marcos Valério estava preso e foi perguntado sobre a lista, disse que era falsa. Os réus pareciam num beco sem saída.  Na época, Valério tinha esperança de deixar a prisão, o que acabou não acontecendo, com a recusa do Ministério Público de aceitar sua delação.  Mais tarde, quando negociou outro acordo de delação, desta vez com o delegado da Polícia Civil de Minas Rodrigo Bossi de Pinho, admitiu a veracidade da lista que contou uma de suas origens: ele queria assegurar junto à cúpula do PSDB de Minas vantagens pela distribuição de dinheiro resultante da privatização da Cemig, a estatal de energia do Estado, em 1988. Na época, tanto o governo estadual quanto o governo federal foram decisivos no processo. O controle da Cemig era estadual, mas foi o BNDES que financiou a compra das ações da estatal por um consórcio liderado por uma empresa norte-americana, a Southern Electric, com a participação do banco Opportunity de Daniel Dantas. Segundo Marcos Valério, houve farta distribuição de propina, materializada por ele mesmo, e um dos agraciados foi Gilmar Mendes, por ter acionado a AGU na defesa do processo de privatização, que era contestado nos tribunais superiores. Dino Miraglia tinha interesse na lista particularmente em razão de aparecer nela também o nome da modelo Cristiana Aparecida Ferreira, morta em 2000. Ele foi assistente de acusação no julgamento de homem acusado de matá-la, Reinaldo Pacífico de Oliveira Filho, apresentado como noivo dela. O advogado, no entanto, queria chegar até os mandantes, e a lista foi uma pista que usou. O nome da modelo aparecia ao lado da cifra R$ 1,8 milhão (equivalente hoje a R$ 8,3 milhões), e a referência aos nomes de Walfrido Mares Guia, então vice-governador, e Carlos Eloy. A suspeita, nunca investigada para valer, é de que Cristiana Aparecida Ferreira era uma espécie de mula do esquema de distribuição da propina da Cemig. Ele tentou ouvir Walfrido no julgamento, mas não conseguiu. No dia, Walfrido apresentou prova de que estava em viagem aos Estados Unidos. Dino é um especialista em júri, autor do livro de referência no direito, ”Caso Wagno – Na Dúvida Pau No Réu”, que conta a história de Wagno Lúcio da Silva, ex-segurança que ficou preso durante oito anos e meio por um crime que não cometeu. Quando aceitou defender Nílton Monteiro, foi advertido de que poderia mexer com um esquema poderoso no Estado.  Não levou muito a sério, pois, como lembram amigos, tinha um compromisso quase sacerdotal com a advocacia, e não acreditava que mafiazinhas formadas na polícia e mesmo no círculo político estivessem acima do direito. Depois da invasão do apartamento, coberta com estardalhaço pela imprensa, ele perdeu o casamento e se afastou da filha.  Viveu recluso no interior do Espírito Santo, na companhia de dezesseis cães. Com a absolvição no processo de Gilmar Mendes, decidiu voltar à sua Belo Horizonte. De cabeça erguida, se impôs um desafio.  Quer mostrar que nunca traiu o juramento da advocacia: “Prometo exercer a advocacia com dignidade e independência, observar a ética, os deveres e prerrogativas profissionais e defender a Constituição, a ordem jurídica do Estado Democrático, os direitos humanos, a justiça social, a boa aplicação das leis, a rápida administração da justiça e o aperfeiçoamento da cultura e das instituições jurídicas.” Lamentavelmente, há advogados que se esqueceram desse compromisso de vida.",https://www.diariodocentrodomundo.com.br/advogado-que-entregou-a-justica-lista-com-suposta-propina-a-gilmar-mendes-e-absolvido-por-joaquim-de-carvalho/
